gene	log2FC	p	padj	n
PER3	-0.0923311292725891	0.718045812017889	0.999925051125472	8
Z98884.1	-0.202018748272899	0.49273189518407	0.999925051125472	8
UTS2	-0.8309048007622	0.353123314476658	0.999925051125472	8
TNFRSF9	1.61385455220904	0.0342332518608564	0.999925051125472	8
PARK7	-0.0309906707351099	0.736649269957659	0.999925051125472	8
Y_RNA	-0.0940055628670231	0.451728398339076	0.999925051125472	8
AL034417.4	0.00015853129466171	0.999671652037549	0.999925051125472	8
ERRFI1	0.141220703003184	0.470589751239268	0.999925051125472	8
AL034417.2	0.133447097007438	0.820014737974249	0.999925051125472	8
SLC45A1	-0.212767267362428	0.496982810436357	0.999925051125472	8
RERE	0.136236871152667	0.257239396428238	0.999925051125472	8
RERE-AS1	0.283492569855585	0.504916069086111	0.999925051125472	8
SNORA77	-0.217524712880511	0.486049481919782	0.999925051125472	8
AL096855.2	-0.342031886169342	0.669051057091665	0.999925051125472	8
RPL7P11	-0.117790113844737	0.843539986885462	0.999925051125472	8
RPL7P7	0.0618192189564694	0.89684361060217	0.999925051125472	8
AL357552.1	-0.308237129671365	0.55046435672153	0.999925051125472	8
AL357552.2	-0.412231876501023	0.465514188142868	0.999925051125472	8
ENO1	0.118508100794072	0.482739095310838	0.999925051125472	8
ENO1-AS1	-0.309307912936103	0.430251168135226	0.999925051125472	8
AL139415.1	-0.170192476705296	0.874226169256029	0.999925051125472	8
CA6	0.723712789083067	0.64855098707484	0.999925051125472	8
RN7SL451P	1.02891084363105	0.575889587853729	0.999925051125472	8
SLC2A5	-0.656303088538393	0.278516604094069	0.999925051125472	8
SCARNA16	-0.621694253452731	0.47412789926822	0.999925051125472	8
GPR157	0.131918930502501	0.38700935812	0.999925051125472	8
MIR34AHG	-0.224426297028139	0.396997218686674	0.999925051125472	8
LNCTAM34A	-0.103283971862292	0.805256922470926	0.999925051125472	8
H6PD	-0.0570446083033052	0.61939754013812	0.999925051125472	8
SPSB1	-0.428905927432279	0.104233552994943	0.999925051125472	8
BX323043.1	0.267032322200575	0.617408841406616	0.999925051125472	8
LINC02606	0.0875363411411481	0.68956344839207	0.999925051125472	8
AL928921.1	-0.381495586600199	0.559899135239045	0.999925051125472	8
SLC25A33	-0.0142366220242303	0.94443063095993	0.999925051125472	8
AL954705.1	0.0327628490299426	0.942276320072498	0.999925051125472	8
TMEM201	-0.326978363750778	0.0595670885815347	0.999925051125472	8
PIK3CD	0.528762363655981	0.0624180712681629	0.999925051125472	8
PIK3CD-AS1	0.511494531223308	0.279577272835701	0.999925051125472	8
AL691449.1	1.1274366583594	0.314153093140317	0.999925051125472	8
PIK3CD-AS2	0.363809677649801	0.558530477482382	0.999925051125472	8
CLSTN1	-0.175816309437605	0.221613673490491	0.999925051125472	8
AL357140.3	-0.454173976658811	0.634038360354181	0.999925051125472	8
CTNNBIP1	-0.245995681867424	0.262485765035338	0.999925051125472	8
AL357140.4	-0.484003048192299	0.104006212817928	0.999925051125472	8
LZIC	0.0837638096167764	0.350384926460748	0.999925051125472	8
AL357140.2	0.205507336110547	0.677511735732164	0.999925051125472	8
NMNAT1	-0.0395448145823188	0.749645376269818	0.999925051125472	8
RN7SKP269	-0.558253894722276	0.335082467954642	0.999925051125472	8
TMEM274P	-0.602129672014033	0.236085957639405	0.999925051125472	8
RBP7	-0.101778985416924	0.690637018051867	0.999925051125472	8
UBE4B	0.0671813000235135	0.426620411304236	0.999925051125472	8
AL590639.1	-0.280376494191729	0.704566292071008	0.999925051125472	8
PGAM1P11	-0.39551965064494	0.497876674004278	0.999925051125472	8
